antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'service_private', 'dst_host_diff_srv_rate', 'diff_srv_rate'})","frozenset({'serror_rate', 'class'})",0.14566863609885994,0.3081051843222102,0.11487892152783556,0.7886318194801486,2.55961879127426,1.0,0.06999765955263136,3.273410472551274,0.713209006771425,0.3389809699201965,0.6945082175347822,0.5807439988690413
"frozenset({'service_private', 'diff_srv_rate', 'class'})","frozenset({'serror_rate', 'dst_host_diff_srv_rate'})",0.14670882915869185,0.2991179162852625,0.11487892152783556,0.7830402722631877,2.617831395684164,1.0,0.0709956822492371,3.2304708852002144,0.724259724758607,0.3471209454362585,0.6904476048425915,0.5835496256294378
"frozenset({'serror_rate', 'service_private'})","frozenset({'dst_host_diff_srv_rate', 'diff_srv_rate', 'class'})",0.11716734625946576,0.36506615627860534,0.11487892152783556,0.9804687499999999,2.6857289648392975,1.0,0.07210508878752797,32.508612798535225,0.7109632917101506,0.3127194472760222,0.9692389211992133,0.6475742427912012
"frozenset({'service_private', 'diff_srv_rate'})","frozenset({'serror_rate', 'dst_host_diff_srv_rate', 'class'})",0.14670882915869185,0.29637180660730633,0.11487892152783556,0.7830402722631877,2.6420875900004845,1.0,0.0713985607848314,3.2431281175197877,0.7283696746605789,0.350025354969574,0.6916557213395691,0.5853289245634343
"frozenset({'service_private', 'rerror_rate', 'diff_srv_rate', 'dst_host_diff_srv_rate'})",frozenset({'class'}),0.030997753182990764,0.4885994840642423,0.030997753182990764,1.0,2.0466660989525676,1.0,0.015852266970630753,inf,0.5277598866417623,0.06344205058332625,1.0,0.5317210252916631
"frozenset({'service_private', 'rerror_rate', 'diff_srv_rate', 'class'})",frozenset({'dst_host_diff_srv_rate'}),0.031871515353249565,0.488100191395523,0.030997753182990764,0.9725848563968669,1.9925926552418634,1.0,0.015441260439004302,18.672154923382372,0.5145404640183309,0.0633934649421375,0.9464443175357471,0.5180459019005901
"frozenset({'service_private', 'rerror_rate', 'diff_srv_rate'})","frozenset({'dst_host_diff_srv_rate', 'class'})",0.031871515353249565,0.40500956977615044,0.030997753182990764,0.9725848563968669,2.401387347302476,1.0,0.018089484461657184,21.702984264355678,0.6027857483215707,0.07637109174782164,0.9539233873176433,0.5245603550527584
"frozenset({'service_private', 'rerror_rate', 'flag_RSTR', 'dst_host_diff_srv_rate'})",frozenset({'class'}),0.012107847216443372,0.4885994840642423,0.012107847216443372,1.0,2.0466660989525676,1.0,0.006191959313360468,inf,0.5176683654129639,0.02478072042919186,1.0,0.5123903602145959
"frozenset({'service_private', 'rerror_rate', 'flag_RSTR', 'class'})",frozenset({'dst_host_diff_srv_rate'}),0.012149454938836648,0.488100191395523,0.012107847216443372,0.9965753424657534,2.041743396199976,1.0,0.006177695935445922,149.4747441125067,0.5164976533242089,0.02480395499488578,0.9933099065936695,0.5106907059272762
"frozenset({'service_private', 'dst_host_diff_srv_rate', 'flag_RSTR', 'class'})",frozenset({'rerror_rate'}),0.012107847216443372,0.1321461263210452,0.012107847216443372,1.0,7.567380352644836,1.0,0.010507842108703331,inf,0.8784905024638843,0.09162468513853904,1.0,0.5458123425692695
"frozenset({'service_private', 'rerror_rate', 'flag_RSTR'})","frozenset({'dst_host_diff_srv_rate', 'class'})",0.012149454938836648,0.40500956977615044,0.012107847216443372,0.9965753424657534,2.4606217157203534,1.0,0.007187201698650415,173.73720562536337,0.6008992430367575,0.02989214175654854,0.9942441804770572,0.5132352775612103
"frozenset({'service_private', 'dst_host_diff_srv_rate', 'flag_RSTR'})","frozenset({'rerror_rate', 'class'})",0.012107847216443372,0.10768078555379879,0.012107847216443372,1.0,9.286707882534776,1.0,0.010804064716811373,inf,0.9032556964157857,0.11244204018547141,1.0,0.5562210200927357
"frozenset({'service_private', 'flag_RSTR', 'class'})","frozenset({'rerror_rate', 'dst_host_diff_srv_rate'})",0.012149454938836648,0.10593326121328119,0.012107847216443372,0.9965753424657534,9.407577290189284,1.0,0.010820815832808599,261.06748772572087,0.9046942489725603,0.11425206124852767,0.9961695728230602,0.5554361394182655
"frozenset({'service_private', 'flag_RSTR'})","frozenset({'rerror_rate', 'class', 'dst_host_diff_srv_rate'})",0.012149454938836648,0.10406091370558376,0.012107847216443372,0.9965753424657534,9.576845973939191,1.0,0.010843563834483212,261.61421319796847,0.9065961375739949,0.11630695443645082,0.9961775777096511,0.5564644005411534
"frozenset({'serror_rate', 'diff_srv_rate', 'rerror_rate', 'count', 'dst_host_diff_srv_rate'})",frozenset({'class'}),0.01880669052176084,0.4885994840642423,0.01880669052176084,1.0,2.0466660989525676,1.0,0.009617751235872617,inf,0.5212026121618183,0.038491015924380485,1.0,0.5192455079621903
"frozenset({'serror_rate', 'diff_srv_rate', 'rerror_rate', 'count', 'class'})",frozenset({'dst_host_diff_srv_rate'}),0.01901472913372722,0.488100191395523,0.01880669052176084,0.9890590809628008,2.0263443825641425,1.0,0.009525597592254556,46.78764250644896,0.516318119391142,0.03851397409679618,0.9786268350694916,0.5137947352644539
"frozenset({'serror_rate', 'diff_srv_rate', 'rerror_rate', 'dst_host_diff_srv_rate', 'class'})",frozenset({'count'}),0.019389198635266707,0.4992926687193143,0.01880669052176084,0.9699570815450643,1.9426623748211729,1.0,0.009125805790829639,16.666401169771365,0.49483700713131346,0.037622773430997174,0.9399990441959512,0.5038118741058655
"frozenset({'serror_rate', 'rerror_rate', 'count', 'dst_host_diff_srv_rate', 'class'})",frozenset({'diff_srv_rate'}),0.01880669052176084,0.3890322043771324,0.01880669052176084,1.0,2.57048128342246,1.0,0.011490282251041699,inf,0.6226783139682809,0.04834224598930482,1.0,0.5241711229946524
"frozenset({'count', 'serror_rate', 'rerror_rate', 'diff_srv_rate'})","frozenset({'dst_host_diff_srv_rate', 'class'})",0.01901472913372722,0.40500956977615044,0.01880669052176084,0.9890590809628008,2.4420634838565807,1.0,0.011105543255899944,54.382125322459565,0.6019562713173668,0.04641133586610535,0.9816116050251716,0.51774712831785
"frozenset({'serror_rate', 'rerror_rate', 'diff_srv_rate', 'dst_host_diff_srv_rate'})","frozenset({'count', 'class'})",0.019389198635266707,0.38753432637097446,0.01880669052176084,0.9699570815450643,2.5028933323871674,1.0,0.01129271048976974,20.38635742222324,0.6123350846205143,0.04845626072041166,0.9509475881694347,0.5092430887648018
"frozenset({'serror_rate', 'rerror_rate', 'diff_srv_rate', 'class'})","frozenset({'count', 'dst_host_diff_srv_rate'})",0.01968045269201964,0.3638595323292003,0.01880669052176084,0.9556025369978858,2.6262951828710333,1.0,0.011645770209215624,14.328306724204184,0.6316669815463007,0.05156285649098791,0.9302080825565562,0.5036446075498291
"frozenset({'count', 'serror_rate', 'rerror_rate', 'dst_host_diff_srv_rate'})","frozenset({'diff_srv_rate', 'class'})",0.01880669052176084,0.3754264791545311,0.01880669052176084,1.0,2.6636373711625843,1.0,0.011746160914627277,inf,0.6365448223221101,0.05009420370165134,1.0,0.5250471018508257
"frozenset({'count', 'serror_rate', 'rerror_rate', 'class'})","frozenset({'dst_host_diff_srv_rate', 'diff_srv_rate'})",0.01901472913372722,0.36573187983689776,0.01880669052176084,0.9890590809628008,2.704328322168368,1.0,0.011852397891093356,57.97210618290724,0.6424382019224525,0.05139283683911313,0.9827503248399341,0.5202405757487497
"frozenset({'serror_rate', 'rerror_rate', 'class', 'dst_host_diff_srv_rate'})","frozenset({'count', 'diff_srv_rate'})",0.019389198635266707,0.37342930847965383,0.01880669052176084,0.9699570815450643,2.5974315875046323,1.0,0.011566195483418546,20.85585301774863,0.6271645143557486,0.050283680053398595,0.9520518293282473,0.5101595992683539
"frozenset({'serror_rate', 'rerror_rate', 'diff_srv_rate'})","frozenset({'count', 'dst_host_diff_srv_rate', 'class'})",0.01968045269201964,0.36161271531996336,0.01880669052176084,0.9556025369978858,2.6426132060990897,1.0,0.011689988585073537,14.378913602555093,0.6340653877921105,0.05188246097337007,0.930453716626943,0.5038051805919126
"frozenset({'count', 'serror_rate', 'rerror_rate'})","frozenset({'dst_host_diff_srv_rate', 'diff_srv_rate', 'class'})",0.01901472913372722,0.36506615627860534,0.01880669052176084,0.9890590809628008,2.7092598531866825,1.0,0.01186505644423223,58.03295331613518,0.643124336339488,0.051486501879485135,0.982768410999997,0.5202874616120136
"frozenset({'serror_rate', 'rerror_rate', 'dst_host_diff_srv_rate'})","frozenset({'count', 'diff_srv_rate', 'class'})",0.019389198635266707,0.3601564450361987,0.01880669052176084,0.9699570815450643,2.6931548634304616,1.0,0.011823545669182468,21.297649758080777,0.6411190514812345,0.052133794694348326,0.9530464623393209,0.5110875980738261
"frozenset({'serror_rate', 'rerror_rate', 'class'})","frozenset({'count', 'dst_host_diff_srv_rate', 'diff_srv_rate'})",0.019805275859199466,0.35279187817258884,0.01880669052176084,0.9495798319327733,2.691614775406566,1.0,0.011819550053667627,12.8362944162437,0.6411744464988314,0.05315770904386687,0.9220958971824027,0.5014440025331988
"frozenset({'serror_rate', 'rerror_rate'})","frozenset({'count', 'dst_host_diff_srv_rate', 'diff_srv_rate', 'class'})",0.019805275859199466,0.35216776233668967,0.01880669052176084,0.9495798319327733,2.6963848866578775,1.0,0.011831910839965706,12.8486727136557,0.6418449813565015,0.05325164938737041,0.9221709493045775,0.5014912392178044
"frozenset({'serror_rate', 'diff_srv_rate', 'service_private', 'count', 'dst_host_diff_srv_rate'})",frozenset({'class'}),0.11317300490971124,0.4885994840642423,0.11317300490971124,1.0,2.0466660989525676,1.0,0.05787673310082637,inf,0.5766632260486066,0.2316273524652985,1.0,0.6158136762326493
"frozenset({'serror_rate', 'diff_srv_rate', 'service_private', 'count', 'class'})",frozenset({'dst_host_diff_srv_rate'}),0.11354747441125072,0.488100191395523,0.11317300490971124,0.9967020886771711,2.0420030687296165,1.0,0.057750460917101516,155.2193975201804,0.5756481666827726,0.23168654173764908,0.9935575062397083,0.6142831899357214
"frozenset({'serror_rate', 'diff_srv_rate', 'service_private', 'dst_host_diff_srv_rate', 'class'})",frozenset({'count'}),0.11487892152783556,0.4992926687193143,0.11317300490971124,0.9851503078594712,1.9730918749245443,1.0,0.05581480160048154,33.71836443087742,0.5571906946391587,0.22589485923096092,0.9703425709734528,0.6059084872630689
"frozenset({'serror_rate', 'service_private', 'count', 'dst_host_diff_srv_rate', 'class'})",frozenset({'diff_srv_rate'}),0.1132562203544978,0.3890322043771324,0.11317300490971124,0.9992652461425422,2.5685926123839424,1.0,0.06911268784577872,831.5271698426637,0.6886789132882882,0.29084687767322503,0.9987973934752015,0.6450871685258166
"frozenset({'diff_srv_rate', 'service_private', 'count', 'dst_host_diff_srv_rate', 'class'})",frozenset({'serror_rate'}),0.13938587001747524,0.3241657651660148,0.11317300490971124,0.8119402985074627,2.5047071151749916,1.0,0.0679888777021657,3.593721724910875,0.6980500344113666,0.3230020187626173,0.7217369411025278,0.5805305394475447
"frozenset({'count', 'serror_rate', 'service_private', 'diff_srv_rate'})","frozenset({'dst_host_diff_srv_rate', 'class'})",0.11354747441125072,0.40500956977615044,0.11317300490971124,0.9967020886771711,2.460934661934162,1.0,0.06718519114924214,180.41432045343245,0.6696921807915844,0.2791747921584728,0.9944572027459532,0.6380675021154502
"frozenset({'serror_rate', 'service_private', 'diff_srv_rate', 'dst_host_diff_srv_rate'})","frozenset({'count', 'class'})",0.11487892152783556,0.38753432637097446,0.11317300490971124,0.9851503078594712,2.5420981854299476,1.0,0.06865347944119746,41.24433475340832,0.6853572672899367,0.29075360769641906,0.9757542458624002,0.6385919029097656
"frozenset({'serror_rate', 'service_private', 'diff_srv_rate', 'class'})","frozenset({'count', 'dst_host_diff_srv_rate'})",0.11533660647416161,0.3638595323292003,0.11317300490971124,0.9812409812409812,2.6967576607370773,1.0,0.07120668121758578,33.91118031506649,0.7112132525853911,0.3091963169262248,0.9705112004150529,0.646137929156797
"frozenset({'count', 'serror_rate', 'dst_host_diff_srv_rate', 'service_private'})","frozenset({'diff_srv_rate', 'class'})",0.1132562203544978,0.3754264791545311,0.11317300490971124,0.9992652461425422,2.661680253329254,1.0,0.07065362085967239,850.0445618706228,0.7040336637188658,0.30138504155124657,0.9988235910858609,0.6503585457134079
"frozenset({'count', 'serror_rate', 'service_private', 'class'})","frozenset({'dst_host_diff_srv_rate', 'diff_srv_rate'})",0.11363068985603728,0.36573187983689776,0.11317300490971124,0.9959721713658002,2.723230394380619,1.0,0.07161463910149922,157.47147601504366,0.7139112897658711,0.30905578911487336,0.9936496435716115,0.6527073598580991
"frozenset({'serror_rate', 'dst_host_diff_srv_rate', 'service_private', 'class'})","frozenset({'count', 'diff_srv_rate'})",0.11666805359074645,0.37342930847965383,0.11317300490971124,0.9700427960057061,2.5976611208023552,1.0,0.0696057343356516,20.915526416941045,0.6962708847080991,0.3002538911579644,0.9521886286739585,0.6365534314290369
"frozenset({'count', 'service_private', 'dst_host_diff_srv_rate', 'diff_srv_rate'})","frozenset({'serror_rate', 'class'})",0.13938587001747524,0.3081051843222102,0.11317300490971124,0.8119402985074627,2.635269835830974,1.0,0.0702274957360654,3.679123226223169,0.7210341966510062,0.3385189794648414,0.7281961112711746,0.5896298386527861
"frozenset({'count', 'service_private', 'diff_srv_rate', 'class'})","frozenset({'serror_rate', 'dst_host_diff_srv_rate'})",0.14034284763252058,0.2991179162852625,0.11317300490971124,0.8064037948413876,2.695939463794396,1.0,0.0711939447603316,3.6203296605969535,0.7317705530738505,0.3468502932925275,0.7237820602682048,0.5923798081175918
"frozenset({'service_private', 'dst_host_diff_srv_rate', 'diff_srv_rate', 'class'})","frozenset({'count', 'serror_rate'})",0.14566863609885994,0.29595572938337356,0.11317300490971124,0.7769208797486433,2.625125323193996,1.0,0.07006153746479193,3.1560294384491807,0.7246202490395662,0.34456549277932613,0.6831461748052061,0.5796596525834458
"frozenset({'count', 'service_private', 'dst_host_diff_srv_rate', 'class'})","frozenset({'serror_rate', 'diff_srv_rate'})",0.1422568028626113,0.3025713572439045,0.11317300490971124,0.7955542556303012,2.6293111908441498,1.0,0.07013017099039238,3.41131406235063,0.7224449644034184,0.34123698406724373,0.706857831990136,0.5847958296853376
"frozenset({'serror_rate', 'service_private', 'diff_srv_rate'})","frozenset({'count', 'dst_host_diff_srv_rate', 'class'})",0.11533660647416161,0.36161271531996336,0.11317300490971124,0.9812409812409812,2.7135134901790066,1.0,0.0714658214667996,34.030952944866584,0.713801548744792,0.31110602767928636,0.970614986843886,0.647104209410043
"frozenset({'count', 'serror_rate', 'service_private'})","frozenset({'dst_host_diff_srv_rate', 'diff_srv_rate', 'class'})",0.11363068985603728,0.36506615627860534,0.11317300490971124,0.9959721713658002,2.728196394643907,1.0,0.07169028572868141,157.63675701847066,0.7146653950976251,0.30961866818440525,0.9936563018745503,0.6529895048759705
"frozenset({'serror_rate', 'dst_host_diff_srv_rate', 'service_private'})","frozenset({'count', 'diff_srv_rate', 'class'})",0.11666805359074645,0.3601564450361987,0.11317300490971124,0.9700427960057061,2.693392855730261,1.0,0.07115425347917528,21.358587239505905,0.7117608267989249,0.3112128146453089,0.9531804239303642,0.6421378490194889
"frozenset({'serror_rate', 'service_private', 'class'})","frozenset({'count', 'dst_host_diff_srv_rate', 'diff_srv_rate'})",0.11712573853707248,0.35279187817258884,0.11317300490971124,0.9662522202486679,2.7388731998415476,1.0,0.07185199562886588,19.17779855730698,0.7191129862803315,0.3172381618847679,0.9478563716783339,0.6435223832697521
"frozenset({'count', 'service_private', 'diff_srv_rate'})","frozenset({'serror_rate', 'dst_host_diff_srv_rate', 'class'})",0.14034284763252058,0.29637180660730633,0.11317300490971124,0.8064037948413876,2.720919388630901,1.0,0.0715793416124472,3.634514389454145,0.7357318740622429,0.3497942386831276,0.7248600795469168,0.5941326850101926
"frozenset({'service_private', 'dst_host_diff_srv_rate', 'diff_srv_rate'})","frozenset({'count', 'serror_rate', 'class'})",0.14566863609885994,0.29400016643088955,0.11317300490971124,0.7769208797486433,2.64258653041026,1.0,0.07034640165288573,3.1647956687905974,0.7275664926760652,0.3466292850770996,0.6840238345048854,0.5809314277033621
"frozenset({'service_private', 'diff_srv_rate', 'class'})","frozenset({'count', 'serror_rate', 'dst_host_diff_srv_rate'})",0.14670882915869185,0.2868020304568528,0.11317300490971124,0.7714123652864436,2.6897032913527323,1.0,0.0710966148210509,3.120019901500171,0.7362220553815442,0.35329263540719574,0.6794892239247644,0.5830077929725415
